0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	100.0	0.0
0.01	0.4473946472407704	0.9168945702386395	0.0	200.44579464937414	1.7168924369070169	0.0	0.047395713906581705	100.91609457130531	0.0
0.02	0.8911181468284042	1.8355713791472397	0.0	200.88471818096167	3.4355543125351886	0.0	0.09112668013443681	101.83237139621387	0.0
0.03	1.3311633991962992	2.756015727916491	0.0	201.31676357199547	5.155958128331221	0.0	0.1311921989889413	102.74881581431607	0.0
0.04	1.7675233636299197	3.678212889456418	0.0	201.74192390975855	6.878076357870711	0.0	0.16759162942275907	103.66541316252076	0.0
0.05	2.2001910583790334	4.602148108632122	0.0	202.16019239169458	8.601881447298737	0.0	0.2003243890457327	104.58214877528991	0.0
0.060000000000000005	2.629159560769807	5.5278066024998225	0.0	202.5715623255167	10.327345815770684	0.0	0.22938995413437624	105.49900798487327	0.0
0.07	3.054422007315395	6.455173560543315	0.0	202.97602712931484	12.054441855893401	0.0	0.254787859640345	106.41597612154307	0.0
0.08	3.4759715938256477	7.384234144911119	0.0	203.37358033166072	13.783141934167134	0.0	0.27651769919762614	107.33303851382865	0.0
0.09	3.8938015755161928	8.314973490653657	0.0	203.7642155717116	15.513418391427507	0.0	0.29457912512927464	108.25018048875134	0.0
0.09999999999999999	4.3079052671162685	9.247376705961287	0.0	204.14792659931186	17.245243543288126	0.0	0.30897184845284187	109.16738737205908	0.0
0.10999999999999999	4.718276042975617	10.181428872402421	0.0	204.52470727509336	18.978589680583468	0.0	0.31969563888509356	110.08464448846131	0.0
0.11999999999999998	5.124907337170583	11.11711504516235	0.0	204.89455157057336	20.713429069812335	0.0	0.32675032484559097	111.00193716186372	0.0
0.12999999999999998	5.5277926436091605	12.054420253282245	0.0	205.25745356825092	22.4497339535815	0.0	0.33013579345953303	111.91925071560313	0.0
0.13999999999999999	5.926925516134986	12.993329499898806	0.0	205.61340746170185	24.187476551049897	0.0	0.32985199055943326	112.83657047268224	0.0
0.15	6.322299568630655	13.933827762484086	0.0	205.96240755567152	25.92662905837301	0.0	0.32589892068619974	113.7538817560045	0.0
0.16	6.71390847511978	14.875899993085966	0.0	206.30444826616576	27.667163649147824	0.0	0.31827664708885095	114.67116988860896	0.0
0.17	7.101745969868148	15.819531118568847	0.0	206.63952412054056	29.40905247485803	0.0	0.3069852917235494	115.58842019390505	0.0
0.18000000000000002	7.4858058474841584	16.764706040854847	0.0	206.9676297575894	31.15226766531957	0.0	0.292025035251811	116.50561799590747	0.0
0.19000000000000003	7.86608196301799	17.711409637165374	0.0	207.2887599276291	32.89678132912657	0.0	0.2733961170374073	117.42274861947094	0.0
0.20000000000000004	8.242568232059824	18.659626760263123	0.0	207.6029094925837	34.64256555409767	0.0	0.2510988351425567	118.33979739052506	0.0
0.21000000000000005	8.615258630837474	19.609342238694296	0.0	207.91007342606702	36.389592407722475	0.0	0.22513354632340565	119.25674963630904	0.0
0.22000000000000006	8.984147196312477	20.560540877031514	0.0	208.2102468134625	38.13783393760859	0.0	0.19550066602394622	120.17359068560653	0.0
0.23000000000000007	9.349228026275654	21.513207456116874	0.0	208.50342485200247	39.88726217192885	0.0	0.16220066836964975	121.0903058689803	0.0
0.24000000000000007	9.710495279441517	22.467326733305427	0.0	208.78960285084457	41.63784911986885	0.0	0.12523408615979292	122.00688051900694	0.0
0.25000000000000006	10.067943175541672	23.422883442709065	0.0	209.06877623114684	43.389566772074716	0.0	0.08460151085887446	122.92329997051165	0.0
