0.0000	436.428406	496.458771	352.436707	549.527649	211.607681	352.965302	346.008270	130.583496	353.357300
0.0100	436.438690	496.450958	352.443268	549.546204	211.603531	352.958527	346.000641	130.567581	353.356354
0.0200	436.426575	496.461945	352.444855	549.540222	211.597504	352.960571	346.005920	130.571945	353.347076
0.0300	436.445160	496.442078	352.440674	549.540527	211.597549	352.956451	346.005432	130.569336	353.346893
0.0400	436.435577	496.445831	352.442535	549.536743	211.597595	352.968750	346.014099	130.570877	353.356567
0.0500	436.433014	496.454651	352.450592	549.541260	211.608521	352.972626	346.018890	130.577744	353.355347
0.0600	436.428162	496.458008	352.456360	549.553528	211.604523	352.978424	346.020844	130.563065	353.362396
0.0700	436.437561	496.448456	352.451660	549.551270	211.593643	352.973999	346.004181	130.579453	353.360779
0.0800	436.432648	496.453949	352.463562	549.545288	211.596832	352.975128	346.023865	130.571381	353.354156
0.0900	436.425018	496.437744	352.465820	549.544739	211.605331	352.977936	346.023987	130.575470	353.349731
0.1000	436.439056	496.435150	352.453888	549.548157	211.610764	352.968506	346.011139	130.576065	353.357544
0.1100	436.437103	496.448090	352.445862	549.544434	211.598724	352.973755	346.017975	130.578720	353.354645
0.1200	436.433533	496.444855	352.448853	549.551514	211.608688	352.980988	346.010284	130.572281	353.370972
0.1300	436.430145	496.451874	352.465698	549.542786	211.602783	352.980042	346.010773	130.577087	353.361847
0.1400	436.430603	496.446716	352.461517	549.534607	211.608536	352.980072	346.021149	130.578781	353.372650
0.1500	436.431244	496.446014	352.459869	549.536987	211.604401	352.988098	346.023651	130.575958	353.356079
0.1600	436.427124	496.455505	352.452606	549.528687	211.609421	352.983337	346.025116	130.577057	353.356445
0.1700	436.426331	496.451721	352.453552	549.530579	211.604019	352.973297	346.015350	130.573669	353.355255
0.1800	436.427917	496.445404	352.451202	549.548401	211.599152	352.982910	346.014008	130.566071	353.359589
0.1900	436.422150	496.450897	352.459351	549.548218	211.603683	352.971954	346.003052	130.572739	353.358337
0.2000	436.428192	496.444031	352.456726	549.549622	211.600937	352.964478	346.012970	130.586212	353.355194
0.2100	436.430939	496.443878	352.450317	549.539612	211.596695	352.970581	346.014465	130.576263	353.361755
0.2200	436.437256	496.448608	352.452728	549.541077	211.603409	352.971497	346.013428	130.580475	353.363495
0.2300	436.429413	496.442322	352.456055	549.535706	211.602234	352.977417	346.001801	130.579193	353.357239
0.2400	436.432007	496.442444	352.457855	549.536438	211.603989	352.974579	346.016235	130.574783	353.365936
0.2500	436.429474	496.442596	352.461578	549.542725	211.592056	352.969269	346.006622	130.577194	353.355804
0.2600	436.428406	496.461639	352.458160	549.539246	211.598846	352.973938	346.008881	130.579391	353.360687
0.2700	436.426392	496.445770	352.456329	549.538452	211.598892	352.970245	346.016296	130.568466	353.369659
0.2800	436.434021	496.436981	352.462433	549.545898	211.592178	352.967621	346.012573	130.583618	353.361145
0.2900	436.438843	496.449921	352.447693	549.556824	211.604904	352.970428	346.013428	130.594788	353.367004
0.3000	436.434143	496.451965	352.450287	549.549744	211.595032	352.966339	346.017578	130.579056	353.350372
0.3100	436.424835	496.451263	352.456329	549.555237	211.592667	352.969757	346.030426	130.576538	353.359131
0.3200	436.441742	496.451569	352.457947	549.552917	211.599472	352.972137	346.022156	130.587860	353.356750
